subDescNomadSandGush13|Send out a sand tornado casting sand gush continuously.|Выпускает песчаный торнадо, который непрерывно извергает потоки песка.
subDescNomadSandGush14|Unleash small dust devils bouncing off of walls and unleashing a pulse of sand on hit.|Выпускает малых пыльных демонов, которые отскакивают от стен и создают песчаный импульс при попадании.
||
subNomadSandVortex01|Desert Mass|Толща пустыни
subNomadSandVortex02|Quicksand|Зыбучие пески
subNomadSandVortex03|Shredding Sand|Растерзание песком
subNomadSandVortex04|Locust Whirlpool|Водоворот саранчи
subNomadSandVortex05|Stuttering Pull|Прерывистое притяжение
subNomadSandVortex06|Desert Control|Контроль пустыни
subNomadSandVortex07|Lasting Whirlpool|Длительный водоворот
subNomadSandVortex08|Veil of Sand|Песчаная вуаль
subNomadSandVortex09|Breaking Sands|Разрушительные пески
subNomadSandVortex10|Brain Damaging Whirl|Сводящий с ума вихрь
subNomadSandVortex11|Sunken Field|Зыбучее поле
subNomadSandVortex12|Accelerated Sand|Ускоренный песок
subNomadSandVortex13|Cycloning Kraken|Циклонный кракен
subNomadSandVortex14|Slow Burn|Медленное горение
subDescNomadSandVortex01|Increases the area of effect radius of sand vortex.|Увеличивает радиус области действия «Песчаного вихря».
subDescNomadSandVortex02|Increases pulling strength.|Увеличивает силу притяжения.
subDescNomadSandVortex03|Increases the damage dealt by sand vortex.|Увеличивает урон «Песчаного вихря».
subDescNomadSandVortex04|Restores mana on hit.|Восстанавливает ману при попадании.
subDescNomadSandVortex05|Chance to stun monsters on hit.|Дает шанс оглушить монстров при попадании.
subDescNomadSandVortex06|Reduces the cooldown of sand vortex.|Снижает время восстановления «Песчаного вихря».
subDescNomadSandVortex07|Increases the duration of sand vortex.|Увеличивает длительность существования «Песчаного вихря».
subDescNomadSandVortex08|Increases damage dealt to stunned targets.|Увеличивает урон по оглушенным целям.
subDescNomadSandVortex09|Inflicts arcane break on hit.|При попадании вызывает игнорирование сопр. тайной магии.
subDescNomadSandVortex10|Sand vortex now executes targets below a certain percentage of life.|«Песчаный вихрь» теперь казнит цели, чей уровень здоровья ниже определенного порога.
subDescNomadSandVortex11|Summon multiple small sand vortexes around target location with increased damage.|Призывает несколько малых песчаных вихрей в указанной области с увеличенным уроном.
subDescNomadSandVortex12|Sand vortex size and tick rate increases rapidly but lasts for a shorter duration.|Размер «Песчаного вихря» и частота его ударов быстро растут, но время действия сокращено.
subDescNomadSandVortex13|Sand vortex now spawns cycling tornados from its center.|«Песчаный вихрь» теперь порождает кружащие торнадо из своего центра.
subDescNomadSandVortex14|Sand vortex now doesn’t pull monsters but slows them and inflicts burning for a portion of the damage on hit.|«Песчаный вихрь» больше не притягивает монстров, но замедляет их и накладывает горение, урон которого зависит от урона умения.
||
subNomadBladeStrike01|Ferocious Swipe|Свирепый замах
subNomadBladeStrike02|Blade´s Edge|Острие клинка
subNomadBladeStrike03|Lethal Swing|Смертоносный взмах
subNomadBladeStrike04|Blade Master|Мастер клинка
subNomadBladeStrike05|Gut Slicer|Потрошитель
subNomadBladeStrike06|Catch Up Blade|Рикошетный клинок
subNomadBladeStrike07|Cleaving Slash|Рассекающий удар
subNomadBladeStrike08|Agile Striker|Ловкий боец
subNomadBladeStrike09|Bounty Hunting|Охота за наградой
subNomadBladeStrike10|Tribal Commander|Вождь племени
subNomadBladeStrike11|Skewering Blades|Пронзающие лезвия
subNomadBladeStrike12|Brutalizing Cleave|Зверский раскол
subNomadBladeStrike13|Stacked Blade|Накопленный клинок
subNomadBladeStrike14|Giant Slayer|Убийца великанов
subDescNomadBladeStrike01|Increases critical strike chance when using blade strike.|Увеличивает шанс критического удара при использовании «Удара клинком».
subDescNomadBladeStrike02|Increases critical strike damage when using blade strike.|Увеличивает критический урон при использовании «Удара клинком».
subDescNomadBladeStrike03|Increases damage dealt by blade strike.|Увеличивает урон «Удара клинком».
subDescNomadBladeStrike04|Increases attack rating when using blade strike.|Увеличивает рейтинг атаки при использовании «Удара клинком».
subDescNomadBladeStrike05|Inflicts armor break on hit.|При попадании вызывает пробивание брони.
subDescNomadBladeStrike06|Chance on attack to throw your weapon with force dealing additional damage and bouncing from terrain.|Дает шанс при атаке с силой метнуть оружие, нанося доп. урон; клинок отскакивает от препятствий.
subDescNomadBladeStrike07|Increases the area of effect of blade strike.|Увеличивает область действия «Удара клинком».
subDescNomadBladeStrike08|Chance on attack to strike additional times.|Дает шанс нанести дополнительные удары при атаке.
subDescNomadBladeStrike09|Chance on hit to increase your strength for a short period of time.|Дает шанс на короткое время увеличить вашу силу при попадании.
subDescNomadBladeStrike10|Gain a portion of your strength as all attributes.|Часть вашей силы прибавляется ко всем характеристикам.
subDescNomadBladeStrike11|Unleash flying blades on monster hit dealing area of effect damage and inflict bleeding.|При попадании по монстру выпускает летящие клинки, наносящие урон по области и вызывающие кровотечение.
subDescNomadBladeStrike12|Gain increased attack range and damage slightly knocking enemies back stunning them.|Увеличивает дальность атаки и урон; удары слегка отбрасывают и оглушают врагов.
subDescNomadBladeStrike13|Striking a monster applies a debuff which when reaching max stacks will unleash multiple blades dealing additional damage and bouncing from terrain.|Удары накладывают эффект; при максимуме зарядов выпускается несколько клинков, наносящих доп. урон и отскакивающих от препятствий.
subDescNomadBladeStrike14|Critical strike damage by blade strike is increased based on your vitality.|Критический урон «Удара клинком» увеличен в зависимости от вашей живучести.
||
subNomadEyeOfRa01|Sunburn|Солнечный ожог
subNomadEyeOfRa02|Ray´s of Wisdom|Лучи мудрости
subNomadEyeOfRa03|Solar Flow|Солнечный поток
subNomadEyeOfRa04|Ultra Violet Radiation|Ультрафиолетовое излучение
subNomadEyeOfRa05|Scorching Sun|Палящее солнце
subNomadEyeOfRa06|Ra´s Wrath|Гнев Ра
subNomadEyeOfRa07|Heat Paralysis|Тепловой паралич
subNomadEyeOfRa08|Piercing Sunlight|Пронзающий свет
subNomadEyeOfRa09|Armed Light|Орудие света
subNomadEyeOfRa10|Piercing Radiation|Проникающее излучение
subNomadEyeOfRa11|God of Gods|Бог богов
subNomadEyeOfRa12|Pillar of Light|Столп света
subNomadEyeOfRa13|Orbiting the Sun|Орбита солнца
subNomadEyeOfRa14|Lightbringer|Светоносный
subDescNomadEyeOfRa01|Increases the maximum targets per hit being affected by eye of ra.|Увеличивает максимальное количество целей, поражаемых «Оком Ра» за один раз.
subDescNomadEyeOfRa02|Increases damage dealt by sun rays based on your energy.|Увеличивает урон солнечных лучей в зависимости от вашего показателя энергии.
subDescNomadEyeOfRa03|Increases the range of the sun rays.|Увеличивает дальность действия солнечных лучей.
subDescNomadEyeOfRa04|Chance on hit to inflict burning for a portion of the damage dealt by eye of ra.|Дает шанс наложить горение при попадании, урон которого зависит от урона «Ока Ра».
subDescNomadEyeOfRa05|Increases damage dealt to burning targets.|Увеличивает урон по горящим целям.
subDescNomadEyeOfRa06|Increases the amount of sun rays additionally inflicting slow on hit.|Увеличивает количество лучей и заставляет их замедлять врагов при попадании.
subDescNomadEyeOfRa07|Inflicts elemental break on hit.|При попадании вызывает игнорирование сопр. стихиям.
subDescNomadEyeOfRa08|Increases critical strike damage dealt by eye of ra.|Увеличивает критический урон «Ока Ра».
subDescNomadEyeOfRa09|Increases attack rating when using eye of ra.|Увеличивает рейтинг атаки при использовании «Ока Ра».
subDescNomadEyeOfRa10|Inflicts armor break on hit.|При попадании вызывает пробивание брони.
subDescNomadEyeOfRa11|Unleash eye of ra on all nearby monsters. Eye of Ra now has a cooldown. |Выпускает «Око Ра» на всех ближайших монстров. «Око Ра» теперь имеет время восстановления.
subDescNomadEyeOfRa12|Unleash pillars of light in a narrow line each dealing damage over time and slowing on hit. |Выпускает столпы света узкой линией; каждый наносит периодический урон и замедляет врагов.
subDescNomadEyeOfRa13|Unleash multiple light pillars orbiting you dealing increased damage.|Призывает несколько световых столбов, вращающихся вокруг вас и наносящих увеличенный урон.
subDescNomadEyeOfRa14|Eye of Ra unleashes a storm of light pillars at the last target. |«Око Ра» обрушивает шквал световых столбов на последнюю цель.
||
subNomadFlyingScimitar01|Afterslice|Остаточный порез
subNomadFlyingScimitar02|Sharpened Blade|Заточенное лезвие
subNomadFlyingScimitar03|Slice and Flight|Полет клинка
subNomadFlyingScimitar04|Widened Blade|Широкое лезвие
subNomadFlyingScimitar05|Blade´s Vengeance|Месть клинка
subNomadFlyingScimitar06|Rupturing Flyby|Разрывающий полет
subNomadFlyingScimitar07|Scimitar´s Edge|Острие ятагана
subNomadFlyingScimitar08|Maiming Scimitar|Калечащий ятаган
subNomadFlyingScimitar09|Last Wish|Последнее желание
subNomadFlyingScimitar10|Salted Blade|Соленое лезвие
subNomadFlyingScimitar11|Flying Swarm|Летучий рой
subNomadFlyingScimitar12|Sticking Blade|Впивающееся лезвие
subNomadFlyingScimitar13|League of Nomad|Лига кочевников
subNomadFlyingScimitar14|Orbital Blade Strike|Орбитальный удар
subDescNomadFlyingScimitar01|Chance on attack to cast another scimitar.|Дает шанс при атаке выпустить еще один ятаган.
subDescNomadFlyingScimitar02|Increases the damage dealt by flying scimitar.|Увеличивает урон «Летящего ятагана».
subDescNomadFlyingScimitar03|Increases the projectile speed of flying scimitar.|Увеличивает скорость полета «Летящего ятагана».
subDescNomadFlyingScimitar04|Increases the size of the scimitars.|Увеличивает размер ятаганов.
subDescNomadFlyingScimitar05|Returning scimitars pull enemies towards you with a chance to slow them.|Возвращающиеся ятаганы притягивают к вам врагов и могут замедлить их.
subDescNomadFlyingScimitar06|Chance on attack for flying scimitar to inflict bleeding on hit.|Дает шанс «Летящему ятагану» вызвать кровотечение при попадании.
subDescNomadFlyingScimitar07|Increases critical strike chance when using flying scimitar.|Увеличивает шанс критического удара при использовании «Летящего ятагана».
subDescNomadFlyingScimitar08|Increases critical strike damage dealt by flying scimitar.|Увеличивает критический урон «Летящего ятагана».
subDescNomadFlyingScimitar09|Flying scimitar now executes targets below a certain percentage of life.|«Летящий ятаган» теперь казнит цели, чей уровень здоровья ниже определенного порога.
subDescNomadFlyingScimitar10|Increases damage to bleeding targets.|Увеличивает урон по истекающим кровью целям.
subDescNomadFlyingScimitar11|Throw multiple smaller scimitars with decreased damage.|Выпускает несколько малых ятаганов с пониженным уроном.
subDescNomadFlyingScimitar12|Scimitars now attach to the first target for a short period dealing damage over time and returning back to the nomad.|Ятаганы теперь на короткое время впиваются в первую цель, нанося периодический урон, после чего возвращаются к кочевнику.
subDescNomadFlyingScimitar13|Scimitars now return to their spawning location. Successfully catching the returning scimitars increases your damage for a short period.|Ятаганы теперь возвращаются в точку призыва; если их поймать, ваш урон на короткое время увеличится.
subDescNomadFlyingScimitar14|Scimitars are now spawned in a circle around the nomad with increased projectile speed and pulled back dealing increased damage. Scimitar Throw now has a cooldown.|Ятаганы теперь появляются по кругу, летят быстрее и притягиваются обратно, нанося увеличенный урон. «Бросок ятагана» теперь имеет время восстановления.
||
subNomadChainSlice01|Slice and Dice|Шинковка
subNomadChainSlice02|Slicing Accuracy|Точность разрезов
subNomadChainSlice03|Penetrating Flesh|Пронзание плоти
subNomadChainSlice04|Field Cover|Широкий охват
subNomadChainSlice05|Vagabond Quickblades|Клинки бродяги
subNomadChainSlice06|Extended Blade|Удлиненное лезвие
subNomadChainSlice07|Poisoned Shiv|Отравленная заточка
subNomadChainSlice08|Master Slicer|Мастер разрезов
subNomadChainSlice09|Agile Footwork|Гибкая походка
subNomadChainSlice10|Infected Wounds|Зараженные раны
subNomadChainSlice11|Bloodburn|Кровавый ожог
subNomadChainSlice12|Ghost Blade|Призрачный клинок
subNomadChainSlice13|Critical Shred|Критическое растерзание
subNomadChainSlice14|Chainception|Цепная связь
subDescNomadChainSlice01|Increases the amount of bounces for chainslice.|Увеличивает количество отскоков «Цепного разреза».
subDescNomadChainSlice02|Increases attack rating when using chainslice.|Увеличивает рейтинг атаки при использовании «Цепного разреза».
subDescNomadChainSlice03|Inflict armor break on hit.|При попадании вызывает пробивание брони.
subDescNomadChainSlice04|Increases the range of chainslice.|Увеличивает дальность действия «Цепного разреза».
subDescNomadChainSlice05|Increases the projectile speed of chainslice.|Увеличивает скорость снарядов «Цепного разреза».
subDescNomadChainSlice06|Increases the size of chainslice.|Увеличивает размер «Цепного разреза».
subDescNomadChainSlice07|Chance on hit to inflict poisoned.|Дает шанс отравить врага при попадании.
subDescNomadChainSlice08|Increases damage dealt by chainslice.|Увеличивает урон «Цепного разреза».
subDescNomadChainSlice09|Decreases movement diminish when using chainslice.|Уменьшает штраф к скорости передвижения при использовании «Цепного разреза».
subDescNomadChainSlice10|Increases damage dealt to poisoned targets.|Увеличивает урон по отравленным целям.
subDescNomadChainSlice11|Unleash small blood novas on hit dealing increased damage.|При попадании выпускает малые кровавые новы, наносящие увеличенный урон.
subDescNomadChainSlice12|Each chainslice hit scatters a flying blade spawning a phantom blade when landing.|При каждом попадании «Цепного разреза» вылетает клинок; при приземлении он порождает фантомный клинок.
subDescNomadChainSlice13|When chainslice critically strikes it sends out additional scimitars in all directions.|При критическом ударе «Цепной разрез» выпускает дополнительные ятаганы во все стороны.
subDescNomadChainSlice14|Chance on hit to release an additional chainslice.|Дает шанс выпустить дополнительный «Цепной разрез» при попадании.
||
subNomadScimitarCharge01|Sharpened Dash|Острый рывок
subNomadScimitarCharge02|Whirling Radius|Радиус вращения
subNomadScimitarCharge03|Lethal Reach|Смертельный охват
subNomadScimitarCharge04|Dashing Reflexes|Рефлексы рывка
subNomadScimitarCharge05|Keep the Distance|Дистанция
subNomadScimitarCharge06|Deadly Rush|Смертельная спешка
subNomadScimitarCharge07|Mind Over Matter|Разум выше материи
subNomadScimitarCharge08|Doubleslash|Двойной разрез
subNomadScimitarCharge09|Debilitating Swirl|Ослабляющий вихрь
subNomadScimitarCharge10|Unhinged Slash|Безудержный разрез
subNomadScimitarCharge11|Scimitar Storm|Шторм ятаганов
subNomadScimitarCharge12|Slow Painful Death|Долгая мучительная смерть
subNomadScimitarCharge13|Static Blade Vortex|Статический вихрь клинков
subNomadScimitarCharge14|Phantom Charge|Фантомный рывок
subDescNomadScimitarCharge01|Increases damage dealt by scimitar charge.|Увеличивает урон «Рывка с ятаганом».
subDescNomadScimitarCharge02|Increases the area of effect radius of scimitar charge.|Увеличивает радиус области действия «Рывка с ятаганом».
subDescNomadScimitarCharge03|Increases the traveling distance of scimitar charge.|Увеличивает дистанцию «Рывка с ятаганом».
subDescNomadScimitarCharge04|Increases attack rating when using scimitar charge.|Увеличивает рейтинг атаки при использовании «Рывка с ятаганом».
subDescNomadScimitarCharge05|Knock monsters back dealing increased damage on hit.|Отбрасывает монстров, нанося увеличенный урон при попадании.
subDescNomadScimitarCharge06|Increases travel speed when using scimitar charge.|Увеличивает скорость перемещения во время «Рывка с ятаганом».
subDescNomadScimitarCharge07|Decreases the mana cost of scimitar charge.|Снижает затраты маны на «Рывок с ятаганом».
subDescNomadScimitarCharge08|Chance to swirl an additional time on hit.|Дает шанс совершить дополнительное вращение при попадании.
subDescNomadScimitarCharge09|Chance to stun monsters on hit.|Дает шанс оглушить монстров при попадании.
subDescNomadScimitarCharge10|Increases damage dealt to stunned targets.|Увеличивает урон по оглушенным целям.
subDescNomadScimitarCharge11|Throw multiple scimitars in a circle around you on hit.|При попадании выпускает несколько ятаганов по кругу вокруг вас.
subDescNomadScimitarCharge12|Deal a portion of your damage as bleeding with increased effectiveness.|Наносит часть урона в виде кровотечения с повышенной эффективностью.
subDescNomadScimitarCharge13|Scimitar charge now slows enemies on hit leaving behind a pulsating whirl for a short period.|«Рывок с ятаганом» теперь замедляет врагов, оставляя за собой пульсирующий вихрь на короткое время.
subDescNomadScimitarCharge14|Mark the point of impact sending phantom nomads from random directions towards the mark casting scimitar charge for a short period.|Помечает точку удара; призрачные кочевники слетаются к ней со всех сторон, совершая рывки.
||
subNomadPhantomBlade01|Paranormal Activity|Паранормальная активность
subNomadPhantomBlade02|Phantom Agility|Фантомная ловкость
subNomadPhantomBlade03|Dimensional Intellect|Пространственный интеллект
subNomadPhantomBlade04|Ghostly Reach|Призрачный размах
subNomadPhantomBlade05|Malicious Essence|Сущность времени
subNomadPhantomBlade06|Essence of Time|Суть времени
subNomadPhantomBlade07|Malevolent Pulse|Зловещий импульс
subNomadPhantomBlade08|Twice The Price|Двойная расплата
subNomadPhantomBlade09|Ghost Dimension|Призрачное измерение
subNomadPhantomBlade10|Psychosis|Психоз
subNomadPhantomBlade11|Spirit Blades|Духовные клинки
subNomadPhantomBlade12|Terrorized Mind|Истерзанный разум
subNomadPhantomBlade13|Spectral Ghostblade|Спектральный призрачный клинок
subNomadPhantomBlade14|Dimensional Ghostblade|Пространственный призрачный клинок
subDescNomadPhantomBlade01|Increases the maximum amount of phantom blades.|Увеличивает максимальное количество «Фантомных клинков».
subDescNomadPhantomBlade02|Increases the attack speed of phantom blades.|Увеличивает скорость атаки «Фантомных клинков».
subDescNomadPhantomBlade03|Decreases the mana cost of phantom blade.|Снижает затраты маны на «Фантомный клинок».
subDescNomadPhantomBlade04|Increases the attack range of phantom blades.|Увеличивает дальность атаки «Фантомных клинков».
subDescNomadPhantomBlade05|Increases the damage dealt by phantom blades.|Увеличивает урон «Фантомных клинков».
subDescNomadPhantomBlade06|Increases the duration of phantom blade.|Увеличивает длительность действия «Фантомного клинка».
subDescNomadPhantomBlade07|Increases the area of effect radius of phantom blades attacks.|Увеличивает радиус области действия атак «Фантомных клинков».
subDescNomadPhantomBlade08|Chance for phantomblades to swing an additional time on hit.|Дает шанс «Фантомным клинкам» нанести дополнительный удар при попадании.
subDescNomadPhantomBlade09|Inflicts arcane break on hit.|При попадании вызывает игнорирование сопр. тайной магии.
subDescNomadPhantomBlade10|Inflicts bleeding on hit.|Вызывает кровотечение при попадании.
subDescNomadPhantomBlade11|Phantom blades now orbit you and attack the closest monsters.|«Фантомные клинки» теперь кружат вокруг вас и атакуют ближайших монстров.
subDescNomadPhantomBlade12|When a phantom blade strikes a bleeding target the bleeding is consumed unleashing a vorpal pulse dealing increased damage based on the bleeding value.|Если клинок поражает истекающую кровью цель, эффект поглощается, вызывая смертоносный импульс с уроном, зависящим от силы кровотечения.
subDescNomadPhantomBlade13|Phantom blades deal increased damage based on your energy.|Урон «Фантомных клинков» увеличен в зависимости от вашего показателя энергии.
subDescNomadPhantomBlade14|Phantom blades no longer attack but throw flying scimitars with increased damage.|«Фантомные клинки» больше не бьют вблизи, а бросают летящие ятаганы с увеличенным уроном.
||
subRedneckMoonshineMolotov01|Extra Gasoline|Дополнительный бензин
subRedneckMoonshineMolotov02|Double Bourbon|Двойной бурбон
subRedneckMoonshineMolotov03|Wider Flames|Широкое пламя
subRedneckMoonshineMolotov04|Scorching Collision|Палящее столкновение
subRedneckMoonshineMolotov05|Gas Leak|Утечка газа
subRedneckMoonshineMolotov06|Oil Spilled Flask|Фляга с маслом
subRedneckMoonshineMolotov07|Burn The Demons|Сжечь демонов
subRedneckMoonshineMolotov08|Redeeming Flames|Искупительное пламя
subRedneckMoonshineMolotov09|Bottle Flip|Кувырок бутылки
subRedneckMoonshineMolotov10|Resilient Liquid|Стойкая жидкость
subRedneckMoonshineMolotov11|Heated Melting Point|Точка плавления
subRedneckMoonshineMolotov12|Set The World On Fire!|Мир в огне!
subRedneckMoonshineMolotov13|Flaming Tar|Пылающая смола
subRedneckMoonshineMolotov14|Blazing Trail of Flames|Пылающий след
subDescRedneckMoonshineMolotov01|Increased damage.|Увеличивает урон.
subDescRedneckMoonshineMolotov02|Chance to throw an additional molotov.|Дает шанс бросить дополнительный «Самогонный молотов».
subDescRedneckMoonshineMolotov03|Increases flame radius.|Увеличивает радиус пламени.
subDescRedneckMoonshineMolotov04|Direct hits with the molotov breaks monsters fire resistances.|Прямые попадания «Самогонного молотова» вызывают игнорирование сопр. огню.
subDescRedneckMoonshineMolotov05|Molotovs leave a small trail of fire as they travel.|«Самогонные молотовы» оставляют за собой небольшой огненный след в полете.
subDescRedneckMoonshineMolotov06|Chance for molotovs to spill oil around them.|«Самогонные молотовы» могут разлить масло вокруг себя.
subDescRedneckMoonshineMolotov07|Inflicts burning on hit.|При попадании накладывает горение.
subDescRedneckMoonshineMolotov08|Increases the amount of spills from moonshine molotov.|Увеличивает количество луж от «Самогонного молотова».
subDescRedneckMoonshineMolotov09|Molotovs now bounce once when they hit the ground redirecting them towards the closest enemy.|«Самогонные молотовы» теперь один раз отскакивают от земли в сторону ближайшего врага.
subDescRedneckMoonshineMolotov10|Increases the duration of flames.|Увеличивает длительность горения пламени.
subDescRedneckMoonshineMolotov11|Moonshine molotovs now ignite into blue flames increasing its damage significantly.|«Самогонные молотовы» теперь горят синим пламенем, что значительно увеличивает урон.
subDescRedneckMoonshineMolotov12|Throw multiple molotovs around you for a short period setting the world ablaze. Moonshine molotov now has a cooldown.|Вы бросаете множество «Самогонных молотовов» вокруг себя, поджигая всё вокруг. Умение теперь имеет время восстановления.
subDescRedneckMoonshineMolotov13|Direct hits cause enemies to leave a trail of fire wherever they go damaging other nearby enemies dealing increased damage and inflicting burning.|При прямом попадании враги начинают оставлять огненный след, который наносит урон и накладывает горение на других монстров.
subDescRedneckMoonshineMolotov14|Molotov now bounces additional times from the ground spilling small flames around.|«Самогонный молотов» теперь отскакивает от земли несколько раз, разбрасывая вокруг сгустки пламени.
||
subRedneckPipebombs01|Stacked Bag|Набитая сумка
subRedneckPipebombs02|Lowered Weight|Облегченный вес
subRedneckPipebombs03|TNT Mass|Масса тротила
subRedneckPipebombs04|Bomberman|Бомбермен
subRedneckPipebombs05|Splitting Explosive|Разрывной снаряд
subRedneckPipebombs06|Wounding Blast|Ранящий взрыв
subRedneckPipebombs07|Salt Covering|Солевая оболочка
subRedneckPipebombs08|Blasting Powder|Взрывной порошок
subRedneckPipebombs09|Anti Fatigue|Неутомимость
subRedneckPipebombs10|Upwards Pressure|Давление вверх
subRedneckPipebombs11|Fiery Infusion|Огненная начинка
subRedneckPipebombs12|Disorienting Blast|Дезориентирующий взрыв
subRedneckPipebombs13|Eat This!|Съешь это!
subRedneckPipebombs14|Colossal Explosive|Колоссальный заряд
subDescRedneckPipebombs01|Throw additional bombs.|Вы бросаете дополнительные бомбы.
subDescRedneckPipebombs02|Increases the projectile speed of pipe bombs.|Увеличивает скорость полета «Самодельных бомб».
subDescRedneckPipebombs03|Increases the size and explosion area of effect radius of pipe bombs.|Увеличивает размер и радиус взрыва «Самодельных бомб».
subDescRedneckPipebombs04|Increases faster cast rate when using pipe bombs.|Увеличивает скорость каста при использовании «Самодельных бомб».
subDescRedneckPipebombs05|Chance on hit to split into multiple pipe bombs.|При попадании бомба может разделиться на несколько «Самодельных бомб».
subDescRedneckPipebombs06|Inflicts bleeding on hit.|При попадании вызывает кровотечение.
subDescRedneckPipebombs07|Increases damage dealt to bleeding targets.|Увеличивает урон по истекающим кровью целям.
subDescRedneckPipebombs08|Increases the damage dealt by pipe bombs.|Увеличивает урон «Самодельных бомб».
subDescRedneckPipebombs09|Decreases the mana cost of pipe bombs.|Снижает затраты маны на «Самодельные бомбы».
subDescRedneckPipebombs10|Chance on hit to knock up monsters dealing additional damage.|Дает шанс подбросить монстров при попадании, нанося доп. урон.
subDescRedneckPipebombs11|Pipe bombs now leave burning flames on the ground with increased damage and area of effect radius.|«Самодельные бомбы» теперь оставляют на земле пламя с увеличенным уроном и радиусом действия.
subDescRedneckPipebombs12|Knock monsters back with massive power causing them to take additional damage and be stunned when hitting terrain.|С силой отбрасывает монстров, нанося доп. урон; при ударе о препятствие враги оглушаются.
subDescRedneckPipebombs13|Throw a single pipe bomb with force unleashing multiple pipe bombs in a circle around the impact point.|Вы с силой бросаете одну бомбу, которая при ударе разбрасывает вокруг себя множество других бомб.
subDescRedneckPipebombs14|Throw a giant pipe bomb that bounces multiple times dealing increased damage. Each bounce it shrinks in size and deals less damage until it vanishes.|Вы бросаете гигантскую бомбу, которая отскакивает несколько раз, нанося повышенный урон. С каждым отскоком она уменьшается и наносит меньше урона, пока не исчезнет.
||
subRedneckTireFire01|Tire Density|Плотность шины
subRedneckTireFire02|Increased Stock|Увеличенный запас
subRedneckTireFire03|Scaling Up|Увеличение масштаба
subRedneckTireFire04|Hard Hitter|Сильный удар
subRedneckTireFire05|Bouncy Tire|Прыгучая шина
subRedneckTireFire06|Flaming Tire|Пылающая шина
subRedneckTireFire07|Overheated|Перегрев
subRedneckTireFire08|The Machinist|Механик
subRedneckTireFire09|Oily Tire|Масляная шина
subRedneckTireFire10|Impact Angle|Угол удара
subRedneckTireFire11|Monster Truck Tire|Шина монстр-трака
subRedneckTireFire12|Mini Tires|Мини-шины
subRedneckTireFire13|Donuts|Пончики
subRedneckTireFire14|Loose Tire|Свободная шина
subDescRedneckTireFire01|Increases the damage dealt by tire fire.|Увеличивает урон «Горящей шины».
subDescRedneckTireFire02|Increases the projectile speed of tire fire.|Увеличивает скорость полета «Горящей шины».
subDescRedneckTireFire03|Increases the size of tires.|Увеличивает размер шин.
subDescRedneckTireFire04|Knocks monsters back with increased damage.|Отбрасывает монстров назад, нанося увеличенный урон.
subDescRedneckTireFire05|Tires now bounce over gaps and short terrain dealing a damaging area of effect pulse when landing.|Шины теперь перепрыгивают ямы и препятствия, нанося урон по области при приземлении.
subDescRedneckTireFire06|Inflicts burning on hit.|При попадании накладывает горение.
subDescRedneckTireFire07|Increases damage dealt to burning targets.|Увеличивает урон по горящим целям.
subDescRedneckTireFire08|Increases faster cast rate when casting tire fire.|Увеличивает скорость каста при использовании «Горящей шины».
subDescRedneckTireFire09|Tire now leaves a trail of oil behind with increased radius.|Шина оставляет за собой масляный след с увеличенным радиусом.
subDescRedneckTireFire10|Tires now bounce off of high terrain and environment increasing its damage per impact.|Шины теперь отскакивают от высоких препятствий, увеличивая урон с каждым ударом.
subDescRedneckTireFire11|Now sends out a big monster truck tire stunning and knocking monsters up on hit dealing increased damage. Tire fire now has a cooldown.|Выпускает огромную шину монстр-трака, которая оглушает и подбрасывает монстров, нанося увеличенный урон. «Горящая шина» теперь имеет время восстановления.
subDescRedneckTireFire12|Now send out multiple smaller tires in an arc.|Выпускает несколько малых шин по дуге.
subDescRedneckTireFire13|Tires now spiral outwards inflicting fire break on hit.|Шины теперь разлетаются по спирали, вызывая игнорирование сопр. огню при попадании.
subDescRedneckTireFire14|Send out a bouncing tire dealing increased area of effect damage every time it lands.|Выпускает прыгающую шину, наносящую увеличенный урон по области при каждом приземлении.
||
subRedneckPickupRaid01|Ignition|Зажигание
subRedneckPickupRaid02|Oil Leak|Утечка масла
subRedneckPickupRaid03|Billy & Little Bob|Билли и Маленький Боб
subRedneckPickupRaid04|Shattering Shells|Разрывные патроны
subRedneckPickupRaid05|V12 Engine|Двигатель V12
subRedneckPickupRaid06|Moonshine Miles|Самогонные мили
subRedneckPickupRaid07|Napalm Filling|Напалмовая начинка
subRedneckPickupRaid08|Crackling Fire|Трескучий огонь
subRedneckPickupRaid09|Speed Dial|Быстрый набор
subRedneckPickupRaid10|Double Barrel|Двустволка
subRedneckPickupRaid11|Suicide Squad|Отряд самоубийц
subRedneckPickupRaid12|Freedom Convoy|Конвой свободы
subRedneckPickupRaid13|Drunken Air Raid|Пьяный авианалет
subRedneckPickupRaid14|Tarethiel MC|Таретиэль MC
subDescRedneckPickupRaid01|Increases the damage dealt by pickup raid.|Увеличивает урон «Рейда на пикапах».
subDescRedneckPickupRaid02|All raid participants leak oil on the ground.|Все участники рейда разливают масло на землю.
subDescRedneckPickupRaid03|Adds a motorcycle rider to the pickup raid firing buckshots.|Добавляет в рейд мотоциклиста, стреляющего картечью.
subDescRedneckPickupRaid04|Buckshots from the motorcycle rider now inflict fire break on hit.|Картечь мотоциклиста вызывает игнорирование сопр. огню при попадании.
subDescRedneckPickupRaid05|Increases travel speed of all raid members.|Увеличивает скорость движения всех участников рейда.
