talent_desc_shurikenThrow|Throw three piercing Shurikens at your target dealing increased damage.|Бросает в цель три пронзающих сюрикена, наносящих увеличенный урон.
talent_desc_warriorsSpirit|Increases your attack speed.|Увеличивает скорость атаки.
talent_desc_bushido|Activate to gain a buff that increases your attack damage for every 10% of missing Life.|При активации увеличивает урон от атак за каждые 10% недостающего здоровья.
talent_desc_explosiveKunai|Throw an explosive kunai that explodes on impact dealing area of effect arcane damage.|Бросает взрывной кунай, который при попадании наносит урон тайной магией по области.
talent_desc_liveByTheSword|Temporarily increases your attack speed and movement speed.|Временно увеличивает скорость атаки и скорость передвижения.
talent_desc_fanOfKnives|Attacks have a chance to throw knives around you dealing damage to nearby monsters. Additionally the knives have a chance to ricochet to nearby monsters.|При атаке есть шанс выпустить веер клинков, наносящих урон ближайшим врагам. Клинки могут рикошетить в соседние цели.
talent_desc_bladeBarrier|Summon a barrier of rotating blades around you dealing increased damage and additional arcane damage.|Создает вокруг вас барьер из вращающихся лезвий, наносящий увеличенный урон и дополнительный урон тайной магией.
talent_desc_omnislash|Become untargetable and rapidly strike monsters multiple times with increased attack rating dealing increased damage.|Вы становитесь неуязвимы и наносите серию быстрых ударов с повышенным рейтингом атаки и увеличенным уроном.
talent_desc_explodingBolas|Throw bolas that deal arcane damage on impact and again when they explode after a short delay.|Бросает бола, наносящие урон тайной магией при попадании и повторно при взрыве с задержкой.
talent_desc_wayOfTheWarrior|Increases your attack damage and magic skill damage.|Увеличивает урон от атак и магический урон умений.
talent_desc_forHonor|Temporarily increases your attack damage and movement speed.|Временно увеличивает урон от атак и скорость передвижения.
talent_desc_shadowStep|Step into the shadows re-appearing at target location dealing area of effect damage and additional arcane damage to all nearby monsters.|Шаг в тень с перемещением к цели. Наносит урон по области и дополнительный урон тайной магией всем ближайшим врагам.
talent_desc_burstOfSpeed|Gain increased movement speed for a short period after killing an monster.|При убийстве монстра скорость передвижения временно увеличивается.
talent_desc_empiresSlash|Perform an area of effect attack blinking a short distance and dealing damage to monsters in its path. Empire slash lowers Omnislashes cooldown when it strikes a monster.|Атака по области с мгновенным перемещением вперед, наносящая урон врагам на пути. При попадании сокращает перезарядку умения «Всесокрушающий разрез».
||
[Paladin]
talent_name_vengeance|Vengeance|Возмездие
talent_name_thunderShield|Thunder Shield|Громовой щит
talent_name_lightningFury|Lightning Fury|Ярость молнии
talent_name_holyShockAura|Holy Shock Aura|Аура священной молнии
talent_name_divineStorm|Divine Storm|Божественная буря
talent_name_fanaticismAura|Fanaticism Aura|Аура фанатизма
talent_name_ballLightning|Ball Lightning|Шаровая молния
talent_name_eyeOfTheStorm|Eye of the Storm|Око бури
talent_name_thorsFury|Thor's Fury|Ярость Тора
talent_name_holyBolt|Holy Bolt|Святая стрела
talent_name_divineWisdom|Divine Wisdom|Божественная мудрость
talent_name_holyAura|Holy Aura|Святая аура
talent_name_holyHammer|Holy Hammer|Святой молот
talent_name_holyRetribution|Holy Retribution|Святое возмездие
talent_name_lightsEmbrace|Light's Embrace|Объятия света
talent_name_fistOfTheHeavens|Fist of the Heavens|Длань небес
talent_name_holyNova|Holy Nova|Кольцо света
talent_name_theVeneratedOne|The Venerated One|Почитаемый
||
talent_desc_vengeance|Strike monsters with a lightning shock that splits towards nearby monsters, dealing increased damage and additive lightning damage.|Удар разрядом молнии, который разделяется при попадании и перескакивает на ближайших врагов. Наносит увеличенный физический и дополнительный урон молнией.
talent_desc_thunderShield|Cast a shield of thunder reducing magic damage taken and shocking monsters attacking you dealing lightning damage.|Создает грозовой щит, снижающий получаемый магический урон. При получении удара атакующий враг поражается молнией.
talent_desc_lightningFury|Strike monsters with increased attack damage causing lightning to chain between them dealing lightning damage.|Атака с увеличенным уроном, создающая цепную молнию, которая отскакивает от врага к врагу и наносит урон молнией.
talent_desc_holyShockAura|When active shock monsters around you dealing lightning damage.|Активная аура: периодически бьет током ближайших врагов, нанося урон молнией.
talent_desc_divineStorm|Turn your attack into a divine storm dealing area of effect lightning damage around you.|Превращает атаку в божественную бурю, наносящую урон молнией по области вокруг вас.
talent_desc_fanaticismAura|When active, increases your and your party members attack speed.|Активная аура: увеличивает скорость атаки героя и союзников.
talent_desc_ballLightning|Turn into a ball of lightning and dash towards to the target location exploding for lightning damage to nearby monsters upon landing.|Вы превращаетесь в шаровую молнию и совершаете рывок в указанную точку. Приземление вызывает взрыв, наносящий урон молнией ближайшим врагам.
talent_desc_eyeOfTheStorm|Increases your lightning skill damage.|Увеличивает урон умений молнии.
talent_desc_thorsFury|Temporarily increases your attack speed and lightning skill damage.|Временно увеличивает скорость атаки и урон умений молнии.
talent_desc_holyBolt|Cast a piercing bolt of holy light dealing arcane damage to monsters hit.|Выпускает пронзающий снаряд святого света, наносящий урон тайной магией всем задетым врагам.
talent_desc_divineWisdom|Increases your mana and mana replenish.|Увеличивает запас маны и скорость ее восполнения.
talent_desc_holyAura|When active, increases your and your party members attack damage and magic skill damage.|Активная аура: увеличивает урон от атак и магических умений героя и союзников.
talent_desc_holyHammer|Summon a holy hammer that spirals outwards dealing arcane damage on hit.|Призывает святой молот, раскручивающийся по спирали и наносящий урон тайной магией при попадании.
talent_desc_holyRetribution|Increases your mana after kill.|Восполняет ману при убийстве врага.
talent_desc_lightsEmbrace|Increases your cast rate.|Увеличивает скорость каста.
talent_desc_fistOfTheHeavens|Call down a fist of divine energy exploding into multiple Holy Bolts dealing arcane damage.|Обрушивает столб божественной энергии, который распадается на множество Святых стрел, наносящих урон тайной магией.
talent_desc_holyNova|Cast a nova of holy light dealing arcane damage to monsters and healing all allies hit.|Выпускает расходящееся кольцо святого света: наносит урон тайной магией врагам и исцеляет задетых союзников.
talent_desc_theVeneratedOne|Temporarily increases your cast rate and mana replenish.|Временно увеличивает скорость каста и восполнение маны.
||
[Amazon]
talent_name_noxiousStrike|Noxious Strike|Ядовитый удар
talent_name_causticSpearhead|Caustic Spearhead|Едкое острие
talent_name_leapingAmbush|Leaping Ambush|Прыжок из засады
talent_name_deathFromAbove|Death from Above|Смерть с небес
talent_name_toxicRemains|Toxic Remains|Токсичные останки
talent_name_masterPoisoner|Master Poisoner|Мастер ядов
talent_name_jungleCamouflage|Jungle Camouflage|Покров джунглей
talent_name_thrillOfTheHunt|Thrill of the Hunt|Азарт охоты
talent_name_envenom|Envenom|Токсичный разлом
talent_name_astropesGift|Astrope's Gift|Дар Астропы
talent_name_feint|Feint|Уловка
talent_name_rebound|Rebound|Рикошет
talent_name_spearnage|Spearnage|Град копий
talent_name_stormDash|Storm Dash|Штормовой рывок
talent_name_thunderGoddessesChosen|Thunder Goddesses Chosen|Избранница богини грома
talent_name_chooserOfTheSlain|Chooser of the Slain|Избирающая павших
talent_name_thunderFury|Thunder Fury|Громовая ярость
talent_name_astropesBattleMaiden|Astrope's Battle Maiden|Боевая дева Астропы
||
talent_desc_noxiousStrike|Unleash a poisonous strike with increased damage and additional poison damage. Every third strike sends out piercing poisonous projectiles dealing damage and inflicting Poisoned on hit.|Наносит удар с повышенным уроном и дополнительным уроном ядом. Каждый третий удар выпускает пронзающие снаряды, наносящие урон и вызывающие отравление при попадании.
talent_desc_causticSpearhead|Perform a burst attack dealing increased damage, additional poison damage and inflicting Poisoned on hit.|Серия быстрых выпадов, наносящая повышенный урон и дополнительный урон ядом. Вызывает отравление при попадании.
talent_desc_leapingAmbush|Jump towards target location dealing poison damage and knocking up monsters around you upon landing.|Прыжок в указанную область. При приземлении наносит урон ядом и подбрасывает ближайших врагов.
talent_desc_deathFromAbove|Call down a rain of falling spears on target location dealing poison damage and slowing monsters struck.|Обрушивает град копий в указанную область, нанося урон ядом и замедляя пораженных врагов.
talent_desc_toxicRemains|Killing an monster causes them to explode into toxic gas inflicting Poisoned on monsters hit.|При убийстве монстра его труп взрывается токсичным газом, вызывая отравление у задетых врагов.
talent_desc_masterPoisoner|Increases your poison skill damage.|Увеличивает урон умений яда.
talent_desc_jungleCamouflage|Temporarily increases your poison skill damage.|Временно увеличивает урон умений яда.
talent_desc_thrillOfTheHunt|Increases your movement speed.|Увеличивает скорость передвижения.
talent_desc_envenom|Strikes have a chance to unleash toxic fissures on all monsters around you dealing poison damage and inflicting Poisoned.|Шанс при атаке создать токсичные разломы под всеми врагами вокруг, нанося урон ядом и вызывая отравление.
talent_desc_astropesGift|Perform a lightning enhanced attack with increased damage and additive lightning damage.|Наносит заряженный молнией удар с повышенным уроном и дополнительным уроном молнией.
talent_desc_feint|Gain a chance to evade melee and ranged attacks.|Дает шанс уклониться от атак ближнего и дальнего боя.
talent_desc_rebound|Perform an attack with increased damage and additional lightning damage that rebounds to the closest monster.|Наносит удар с повышенным уроном и дополнительным уроном молнией, который рикошетит в ближайшего врага.
talent_desc_spearnage|Furiously throw lightning enchanted spears towards target location.|Яростно метает заряженные молнией копья в указанную область.
talent_desc_stormDash|Dash towards target location striking nearby monsters with chain lightning.|Рывок в указанную область, поражающий ближайших врагов цепной молнией.
talent_desc_thunderGoddessesChosen|Increases lightning skill damage.|Увеличивает урон умений молнии.
talent_desc_chooserOfTheSlain|Increases your life and mana after kill.|Восстанавливает здоровье и ману при убийстве.
talent_desc_thunderFury|Perform an attack with increased damage that spreads lightning behind the target.|Наносит удар с повышенным уроном, выпускающий веер молний позади цели.
talent_desc_astropesBattleMaiden|Temporarily increases your lightning skill damage and attack speed.|Временно увеличивает урон умений молнии и скорость атаки.
||
[Demon Slayer]
talent_name_triggerFinger|Trigger Finger|Быстрый курок
talent_name_eagleEye|Eagle Eye|Орлиный глаз
talent_name_execute|Execute|Казнь
talent_name_bulletHell|Bullet Hell|Свинцовый ад
talent_name_shredderTrap|Shredder Trap|Ловушка-измельчитель
talent_name_possessedBullet|Possessed Bullet|Одержимая пуля
talent_name_demonsPresence|Demon´s Presence|Присутствие демона
talent_name_concentrationAura|Concentration Aura|Аура концентрации
talent_name_absoluteMayhem|Absolute Mayhem|Абсолютный хаос
talent_name_fastSlices|Fast Slices|Стремительные клинки
talent_name_demonsCalling|Demon´s Calling|Зов демона
talent_name_heartAttack|Heart Attack|Разрыв сердца
talent_name_shadowAnomalies|Shadow Anomalies|Теневые аномалии
talent_name_soulLeech|Soul Leech|Похищение души
talent_name_swordHandler|Sword Handler|Мастер меча
talent_name_demonsShield|Demon´s Shield|Щит демона
talent_name_sliceOfShadows|Slice of Shadows|Теневое рассечение
talent_name_demonForm|Demon Form|Облик демона
||
talent_desc_triggerFinger|Fire a burst shot with increased attack damage and attack rating.|Выпускает очередь снарядов с увеличенным уроном и рейтингом атаки.
talent_desc_eagleEye|Increases your attack damage, additional physical damage and critical strike damage when using ranged weapons.|Увеличивает урон от атак, дополнительный физический урон и урон от критических ударов при использовании оружия дальнего боя.
talent_desc_execute|Deal extra attack damage to monsters below 30% Life.|Наносит дополнительный урон от атак монстрам, у которых осталось менее 30% здоровья.
talent_desc_bulletHell|Fire a barrage of bullets towards the aimed direction dealing increased damage.|Выпускает шквал пуль в указанном направлении, нанося увеличенный урон.
talent_desc_shredderTrap|Throw a shredder on the ground spinning with deadly speed dealing physical damage.|Бросает на землю измельчитель, который вращается со смертельной скоростью, нанося физический урон.
talent_desc_possessedBullet|Fire a satanic bullet possessed by darkness which explodes into multiple bullets on impact dealing damage.|Выпускает сатаническую пулю, одержимую тьмой. При попадании она распадается на множество снарядов, наносящих урон.
talent_desc_demonsPresence|Temporarily increase your attack speed and attack damage.|Временно увеличивает скорость атаки и урон от атак.
talent_desc_concentrationAura|When active, increases your and your party members attack rating.|Пока активна, увеличивает рейтинг атаки вам и членам вашей группы.
talent_desc_absoluteMayhem|Harness the power of your inner demon and fire multiple massive bullets in a line dealing increased damage.|Обуздайте силу своего внутреннего демона, выпустив по прямой несколько мощных пуль с увеличенным уроном.
talent_desc_fastSlices|Perform a series of dashing attacks, dealing area of effect damage on second attack and stunning monsters around you on the final attack.|Совершает серию стремительных атак. Второй удар наносит урон по области, а финальный — оглушает врагов вокруг.
talent_desc_demonsCalling|Become airborne and smash the ground dealing area of effect arcane damage and stunning monsters around you.|Вы взмываете в воздух и обрушиваетесь на землю, нанося урон тайной магией по области и оглушая монстров вокруг.
talent_desc_heartAttack|Increases your chance for critical strikes and critical strike damage when using a melee weapon.|Увеличивает шанс критического удара и урон от критических ударов при использовании оружия ближнего боя.
talent_desc_shadowAnomalies|Casting Demon's Calling now spawns five shadow anomalies that perform Demon's Calling with increased arcane damage.|При касте «Зова демона» создаются пять теневых аномалий, которые повторяют это умение, нанося увеличенный урон тайной магией.
talent_desc_soulLeech|Leech life out of monsters in target area dealing arcane damage and healing you.|Похищает здоровье у монстров в выбранной области, нанося урон тайной магией и исцеляя вас.
talent_desc_swordHandler|Increases your life stolen per hit, attack rating and damage when using swords.|Увеличивает объем здоровья, похищаемого за удар, а также рейтинг атаки и урон при использовании мечей.
talent_desc_demonsShield|Increases all resistances and movement speed.|Увеличивает все сопротивления и скорость передвижения.
talent_desc_sliceOfShadows|Perform an attack that releases a wave of shadow dealing increased damage.|Выполняет атаку, выпускающую теневую волну с увеличенным уроном.
talent_desc_demonForm|Temporarily turn into a demon gaining increased attack damage and attack speed.|Временно превращает вас в демона, увеличивая урон от атак и скорость атаки.
||
[Demonspawn]
talent_name_boneFragments|Bone Fragments|Осколки костей
talent_name_impale|Impale|Пронзание
talent_name_boneStorm|Bone Storm|Костяная буря
talent_name_singleOut|Single Out|Изоляция
talent_name_ossification|Ossification|Окостенение
talent_name_cartilageBuildUp|Cartilage Build Up|Разрастание хрящей
talent_name_ominousPresence|Ominous Aura|Зловещая аура
talent_name_spinalTap|Spinal Tap|Прокол позвоночника
talent_name_boneBarrage|Bone Barrage|Костяной шквал
talent_name_gutSpread|Gut Spread|Разрыв внутренностей
talent_name_bloodBolts|Blood Bolts|Кровавые стрелы
talent_name_manaPoolAura|Manapool Aura|Аура источника маны
talent_name_bloodSurge|Blood Surge|Кровавый прилив
talent_name_demonicPresence|Demonic Presence|Демоническое присутствие
talent_name_manaShield|Mana Shield|Щит маны
talent_name_manaDevour|Mana Devour|Пожирание маны
talent_name_bloodDemons|Blood Demons|Демоны крови
talent_name_bloodTendrils|Blood Tendrils|Кровавые щупальца
||
talent_desc_boneFragments|Cast fragments of bone towards target location dealing arcane damage.|Выпускает осколки костей в указанную область, нанося урон тайной магией.
talent_desc_impale|Summon spikes from the ground impaling monsters in a target area dealing arcane damage and knocking them up.|Призывает из земли шипы, которые пронзают монстров в указанной области, нанося урон тайной магией и подбрасывая их.
talent_desc_boneStorm|Summon a storm of bone and cartilage surrounding you dealing arcane damage.|Призывает бурю из костей и хрящей вокруг вас, наносящую урон тайной магией.
talent_desc_singleOut|Monsters that have no other monsters around them take increased arcane damage.|Монстры, рядом с которыми нет других врагов, получают увеличенный урон тайной магией.
talent_desc_ossification|Increases your defense and gives you a burst of movement speed after killing an monster.|При убийстве монстра повышает вашу защиту и дает кратковременную прибавку к скорости передвижения.
talent_desc_cartilageBuildUp|When damaged by cartilage and bone monsters are stacked up and at 10 stacks they explode spreading bone and cartilage around them dealing arcane damage.|При получении урона от хрящей и костей на монстрах накапливаются заряды. При накоплении 10 зарядов цель взрывается, разбрасывая вокруг кости и хрящи и нанося урон тайной магией.
talent_desc_ominousPresence|When active, increases your and your party members arcane skill damage.|Пока активна, увеличивает урон от умений тайной магии для вас и членов вашей группы.
talent_desc_spinalTap|Rip the spine out of monsters at target location dealing arcane damage.|Вырывает позвоночники у монстров в указанной области, нанося урон тайной магией.
talent_desc_boneBarrage|Unleash a barrage of bones in target direction dealing arcane damage.|Выпускает шквал костей в указанном направлении, нанося урон тайной магией.
talent_desc_gutSpread|Every 6th cast causes your intestines to boil and burst lumps of blood around you dealing a portion of blood bolts damage as arcane damage.|При каждом 6-м касте ваши внутренности вскипают, разбрасывая вокруг сгустки крови. Они наносят часть от урона «Кровавых стрел» в виде урона тайной магией.
talent_desc_bloodBolts|Unleash bolts of blood towards target location dealing arcane damage.|Выпускает кровавые стрелы в указанную область, нанося урон тайной магией.
talent_desc_manaPoolAura|When active, increases your and your party members mana replenish.|Пока активна, ускоряет восполнение маны для вас и членов вашей группы.
talent_desc_bloodSurge|Channel a massive surge of blood towards target direction dealing arcane damage to enemies in its path.|Направляет мощный кровавый прилив в указанном направлении, нанося урон тайной магией врагам на своем пути.
talent_desc_demonicPresence|Increases your arcane skill damage.|Увеличивает урон ваших умений тайной магии.
talent_desc_manaShield|When active, create a mana shield around you that reduces physical damage taken and absorbs a portion of damage taken as mana.|Пока активен, создает вокруг вас щит маны, который снижает входящий физический урон, при этом часть входящего урона переходит в ману.
talent_desc_manaDevour|Instantly restores a portion of your mana.|Мгновенно восстанавливает часть вашей маны.
talent_desc_bloodDemons|Chance on spellcast to summon a blood demon towards the closest monster dealing arcane damage.|Шанс при касте призвать к ближайшему монстру демона крови, наносящего урон тайной магией.
talent_desc_bloodTendrils|Blood surge now causes its target to release blood tendrils for a portion of its damage.|«Кровавый прилив» теперь заставляет цель выпускать кровавые щупальца, которые наносят часть от его урона.
||
[Shaman]
talent_name_tectonicBoulder|Tectonic Boulder|Тектонический валун
talent_name_twisters|Twisters|Смерчи
talent_name_rockFragments|Rock Fragments|Осколки скал
talent_name_earthBind|Earth Bind|Оковы земли
talent_name_tornado|Tornado|Торнадо
talent_name_earthsGrace|Earth's Grace|Благодать земли
talent_name_meteorStorm|Meteor Storm|Метеоритный дождь
talent_name_naturesProphet|Nature's Prophet|Пророк природы
talent_name_fissures|Fissures|Разломы
talent_name_earthTotem|Earth Totem|Тотем земли
talent_name_spiritualGuide|Spiritual Guide|Духовный проводник
talent_name_stormTotem|Storm Totem|Тотем шторма
talent_name_spiritWolves|Spirit Wolves|Призрачные волки
talent_name_scentOfTheWolf|Scent of the Wolf|Волчье чутье
talent_name_fireTotem|Fire Totem|Тотем огня
talent_name_fractalMind|Fractal Mind|Фрактальный разум
talent_name_astralIntellect|Astral Intellect|Астральный интеллект
talent_name_chaosTotem|Chaos Totem|Тотем хаоса
||
talent_desc_tectonicBoulder|Unleash a massive boulder that travels forward dealing arcane damage.|Выпускает огромный валун, катящийся вперед и наносящий урон тайной магией.
talent_desc_twisters|Unleash small twisters towards target location dealing arcane damage to monsters on their path.|Выпускает в указанном направлении небольшие смерчи, наносящие урон тайной магией монстрам на своем пути.
talent_desc_rockFragments|Unleash rock fragments towards target location dealing arcane damage.|Выпускает осколки скал в указанном направлении, наносящие урон тайной магией.
talent_desc_earthBind|Raise vines from the ground dealing poison damage, poisoning and rooting monsters in place.|Призывает из-под земли лозы, наносящие урон ядом. Лозы отравляют и намертво обездвиживают монстров.
talent_desc_tornado|Summon a tornado traveling towards target direction dealing arcane damage to monsters on its path.|Призывает торнадо, движущийся в указанном направлении и наносящий урон тайной магией монстрам на своем пути.
talent_desc_earthsGrace|Increases your maximum life and mana.|Увеличивает ваш максимальный запас здоровья и маны.
talent_desc_meteorStorm|Call down a meteor storm on target location dealing arcane damage.|Обрушивает метеоритный дождь на указанную область, нанося урон тайной магией.
talent_desc_naturesProphet|Increases your arcane skill damage.|Увеличивает урон ваших умений тайной магии.
talent_desc_fissures|Rip the ground open with magic causing cracks that release fissures dealing arcane damage.|Разрывает землю магией, образуя трещины и разломы, наносящие урон тайной магией.
talent_desc_earthTotem|Summon a totem that fires rock fragments that deal area of effect arcane damage on hit.|Призывает тотем, выпускающий осколки скал. При попадании они наносят урон тайной магией по области.
talent_desc_spiritualGuide|Increases your mana and mana replenish.|Увеличивает запас вашей маны и скорость ее восполнения.
talent_desc_stormTotem|Summon a totem that releases chain lightning on nearby monsters dealing lightning damage.|Призывает тотем, который бьет ближайших монстров цепной молнией, нанося урон молнией.
talent_desc_spiritWolves|Spawn a spirit wolf to fight on your side.|Призывает призрачного волка, сражающегося на вашей стороне.
talent_desc_scentOfTheWolf|Increases spirit wolves arcane damage and life.|Увеличивает здоровье призрачных волков и наносимый ими урон тайной магией.
talent_desc_fireTotem|Spawn a totem that casts piercing fire projectiles dealing fire damage.|Призывает тотем, выпускающий пронзающие огненные снаряды, которые наносят урон огнем.
talent_desc_fractalMind|Increases your movement speed and magic skill damage.|Увеличивает вашу скорость передвижения и урон магических умений.
talent_desc_astralIntellect|Cast to move all spawned totems to you. Passively increases the attack range of all totems.|При касте перемещает все призванные тотемы к вам. Пассивно увеличивает дальность атаки всех тотемов.
talent_desc_chaosTotem|Summon a totem that rapidly shoots chaos bolts dealing arcane damage.|Призывает тотем, быстро выпускающий стрелы хаоса, наносящие урон тайной магией.
||
[White Mage]
talent_name_satansMark|Satan’s Mark|Метка Сатаны
talent_name_restlessSpirits|Restless Spirits|Беспокойные духи
talent_name_digestSouls|Digest Souls|Пожирание душ
talent_name_shadowBolt|Shadow Bolt|Теневая стрела
talent_name_soulSpurn|Soul Spurn|Отторжение души
talent_name_martyr|Martyr|Мученик
talent_name_darkOath|Dark Oath|Темная клятва
talent_name_malediction|Malediction|Пагуба
talent_name_blackMass|Black Mass|Черная месса
talent_name_heavenlyFire|Heavenly Fire|Небесный огонь
talent_name_burstOfLight|Burst of Light|Вспышка света
talent_name_flashHeal|Flash Heal|Быстрое исцеление
talent_name_benediction|Benediction|Благословение
talent_name_divineHealing|Divine Healing|Божественное исцеление
talent_name_chainOfHolyLight|Chain of Holy Lightning|Цепь святых молний
talent_name_holyShield|Holy Shield|Святой щит
talent_name_healingZone|Healing Zone|Круг исцеления
talent_name_manaOrb|Mana Orb|Сфера маны
||
talent_desc_satansMark|Mark the monsters on target area for satan causing them to unleash pulses of arcane damage when struck by other abilities and attacks.|Отмечает монстров в указанной области меткой Сатаны. При получении урона от других умений и атак они испускают импульсы, наносящие урон тайной магией.
talent_desc_restlessSpirits|Unleash restless spirits from an unholy dimension to seek new hosts inflicting arcane damage to the target.|Выпускает из нечестивого измерения беспокойных духов. Они ищут новых носителей, нанося им урон тайной магией.
talent_desc_digestSouls|By sacrificing your victims to the devil temporarily gain increased mana replenish and arcane skill damage after killing a monster.|При убийстве: вы приносите душу жертвы дьяволу, временно ускоряя восполнение маны и увеличивая урон от умений тайной магии.
talent_desc_shadowBolt|Gather your inner darkness and unleash a powerful piercing shadow bolt that deals arcane damage to monsters on its path. The shadow bolt slows down after hitting a target.|Выпускает мощную пронзающую теневую стрелу, сотканную из вашей внутренней тьмы. Она наносит урон тайной магией всем монстрам на своем пути. При попадании скорость снаряда снижается.
talent_desc_soulSpurn|Rip the souls from nearest monsters dealing arcane damage and restoring your life and mana.|Вырывает души из ближайших монстров, нанося им урон тайной магией и восстанавливая ваше здоровье и ману.
talent_desc_martyr|Sacrifice your own blood when taking damage from any source temporarily increasing your life and mana replenish.|При получении урона из любого источника вы жертвуете собственной кровью, временно ускоряя восполнение здоровья и маны.
talent_desc_darkOath|Conjure an aura that unleashes waves of unholy energy around you inflicting arcane damage to nearby monsters.|Создает ауру, излучающую волны нечестивой энергии, которые наносят урон тайной магией ближайшим монстрам.
talent_desc_malediction|Your unholy essence drives birds into insanity, casts have a chance to send crows towards random nearby monsters combusting into arcane damage on impact.|Ваша нечестивая сущность сводит птиц с ума. При касте есть шанс напустить на случайных ближайших монстров стаю ворон, которые при попадании взрываются, нанося урон тайной магией.
talent_desc_blackMass|Summon all the coven's cultists to march in the name of satan inflicting arcane damage to monsters on their path.|Призывает культистов ковена пройти маршем во имя Сатаны. Они наносят урон тайной магией всем монстрам на своем пути.
talent_desc_heavenlyFire|Light the target location into holy fire dealing arcane damage.|Обрушивает на указанную область святой огонь, нанося урон тайной магией.
talent_desc_burstOfLight|Cast a ray of divine light dealing arcane damage and lights monsters on heavenly fire.|Выпускает луч божественного света, наносящий урон тайной магией и поджигающий монстров небесным огнем.
talent_desc_flashHeal|Heal yourself and any nearby allies.|Исцеляет вас и всех ближайших союзников.
talent_desc_benediction|When healed by your abilities, smite monsters around you with holy lightning.|При исцелении вашими умениями вы поражаете окружающих монстров святой молнией.
talent_desc_divineHealing|Using flash heal temporarily increases your life replenish.|Использование «Быстрого исцеления» временно ускоряет восполнение вашего здоровья.
talent_desc_chainOfHolyLight|Cast a holy lightning jumping from monster to monster dealing arcane damage.|Выпускает святую молнию, которая перескакивает от монстра к монстру, нанося урон тайной магией.
talent_desc_holyShield|By the power of god bless yourself and any nearby allies with immortality for a short period.|Силой Божьей дарует вам и всем ближайшим союзникам кратковременную неуязвимость.
talent_desc_healingZone|Bless the area around you with divine energy healing yourself and nearby allies.|Наполняет область вокруг вас божественной энергией, исцеляя вас и ближайших союзников.
talent_desc_manaOrb|Summon a pulsating orb of mana that replenishes mana for players and deals arcane damage to monsters.|Призывает пульсирующую сферу маны, которая восполняет ману игрокам и наносит урон тайной магией монстрам.
||
[Marauder]
talent_name_heavyBall|Heavy Ball|Тяжелое ядро
talent_name_bouncingGrenade|Bouncing Grenade|Скачущая граната
talent_name_unstableBomb|Unstable Bomb|Нестабильная бомба
talent_name_theBigBoom|The Big Bo-oM|Большой бу-ум
talent_name_wreckingBall|Wrecking Ball|Разрушительное ядро
talent_name_crazyGrapple|Crazy Grapple|Безумный захват
talent_name_flailMastery|Flail Mastery|Мастерство цепа
talent_name_bombardment|Bombardment|Бомбардировка
talent_name_forceOverwhelming|Force Overwhelming|Подавляющая мощь
talent_name_serratedChains|Serrated Chains|Зазубренные цепи
talent_name_retiariusNet|Retiarius Net|Сеть ретиария
talent_name_chainTrap|Chain Trap|Цепная ловушка
talent_name_titaniumChains|Titanium Chains|Титановые цепи
talent_name_masterTrapMaker|Master Trap Maker|Мастер ловушек
talent_name_rendFlesh|Rend Flesh|Растерзание плоти
talent_name_madnessControl|Madness Control|Контроль безумия
talent_name_resilientGladiator|Resilient Gladiator|Стойкий гладиатор
talent_name_annihilation|Annihilation|Аннигиляция
||
talent_desc_heavyBall|Flail a big chained spike ball dealing damage to monsters on its path.|Раскручивает тяжелое шипастое ядро на цепи, нанося урон монстрам на своем пути.
talent_desc_bouncingGrenade|Throw a grenade that bounces, leaving the ground scorched and exploding into shrapnel on impact, dealing area of effect fire damage.|Бросает гранату, которая отскакивает от земли, оставляя выжженный след, и при попадании взрывается шрапнелью, нанося урон огнем по области.
talent_desc_unstableBomb|All bombs scatter small bombs around when exploding dealing fire damage.|Все бомбы при взрыве разбрасывают вокруг себя более мелкие бомбы, наносящие урон огнем.
talent_desc_theBigBoom|Throw a huge bo-omb scattering into shrapnell on impact dealing area of effect fire damage.|Бросает огромную бо-омбу, которая при попадании разлетается на шрапнель, нанося урон огнем по области.
talent_desc_wreckingBall|Increases the damage and range of Heavy Ball.|Увеличивает урон и дальность «Тяжелого ядра».
talent_desc_crazyGrapple|Throw a massive spike ball into target location dealing area of effect fire damage and dragging yourself towards it through the air.|Бросает массивное шипастое ядро в указанную точку, нанося урон огнем по области и подтягивая вас к месту попадания.
talent_desc_flailMastery|Increase attack speed, attack damage and cast rate when using mace weapons.|Увеличивает скорость атаки, урон от атак и скорость каста при использовании булав.
talent_desc_bombardment|Rapidly throw a barrage of small bombs in target direction dealing area of effect fire damage.|Обрушивает град бомб в указанном направлении, нанося урон огнем по области.
talent_desc_forceOverwhelming|Temporarily increase your attack damage, attack rating and attack speed.|Временно увеличивает ваш урон от атак, рейтинг атаки и скорость атаки.
talent_desc_serratedChains|Perform an area of effect attack with increased attack rating and damage attaching serrated chains to monsters.|Наносит удар по области с повышенным уроном и рейтингом атаки, впивая в монстров зазубренные цепи.
talent_desc_retiariusNet|Throw a retiarius net dealing area of effect arcane damage and stunning monsters hit.|Бросает сеть ретиария, наносящую урон тайной магией по области и оглушающую пораженных монстров.
talent_desc_chainTrap|Throw a chain trap into the target location dealing arcane damage and hooking nearby monsters with chains.|Бросает цепную ловушку в указанную точку, нанося урон тайной магией и пронзая ближайших монстров цепями.
